brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
GMC,CANYON,2.8,4,,A6,Jobson,Elisha,Kärsämäki,Finland,Virtasalmi,Finland,476.8973205,04-07-2014
AUDI,A6 QUATTRO,2,4,Z,AS8,Brimley,Marshall,Kärkölä,Finland,Rymättylä,Finland,228.0958446,16-06-2014
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,,M7,Driutti,Raquela,Larsmo,Finland,Kempele,Finland,557.7841021,14-12-2014
JAGUAR,F-TYPE S CONVERTIBLE AWD,3,6,Z,AS8,Le Sieur,Dorisa,Vihanti,Finland,Järvelä,Finland,9.752500956,09-12-2014
CADILLAC,CTS AWD,2,4,Z,AS8,Lehrer,Sharlene,Sulkava,Finland,Järvenpää,Finland,544.6361769,13-02-2014
BMW,X6 xDRIVE35i,3,6,Z,AS8,Brayshaw,Bab,Otaniemi,Finland,Vieremä,Finland,83.15787284,22-04-2014
FORD,TAURUS FFV,3.5,6,E,AS6,Hiers,Nicole,Kerimäki,Finland,Nurmes,Finland,625.3954824,26-10-2014
MITSUBISHI,OUTLANDER 4WD,2.4,4,X,AV6,Murch,Lisa,Tervo,Finland,Vuokatti,Finland,543.6022397,23-11-2014
TOYOTA,HIGHLANDER,3.5,6,X,AS6,Vaudin,Cordelie,Pielavesi,Finland,Kyyjärvi,Finland,126.3187005,02-10-2014
FORD,TRANSIT CONNECT WAGON LWB FFV,2.5,4,X,AS6,Swepson,Inness,Masku,Finland,Nurmes,Finland,150.9893838,08-06-2014
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,Z,AM7,Braime,Adam,Kilo,Finland,Heinola,Finland,69.85172083,08-02-2014
BMW,528i xDRIVE,2,4,,AS8,Wooff,Pearce,Köyliö,Finland,Kolari,Finland,187.0127045,20-02-2014
MERCEDES-BENZ,S 550 4MATIC LWB,4.7,8,Z,AS7,Swatton,Winnifred,Rautalampi,Finland,Nurmijärvi,Finland,729.5927441,15-07-2014
SUBARU,LEGACY AWD,2.5,4,X,M6,Getch,Wendell,Kolari,Finland,Alavieska,Finland,438.3266251,14-11-2014
NISSAN,GT-R,3.8,6,Z,AM6,Rubinek,Lori,Karkkila,Finland,Kinnula,Finland,625.2120663,26-05-2014
VOLKSWAGEN,GOLF SPORTWAGON,1.8,4,X,M5,Le Guin,Sapphira,Petäjävesi,Finland,Paimio,Finland,868.7912859,11-05-2014
GMC,ACADIA,3.6,6,X,A6,Chuney,Neille,Otaniemi,Finland,Nousiainen,Finland,618.6262253,24-12-2014
TOYOTA,PRIUS v,1.8,4,X,AV,Casbourne,Livy,Haapajärvi,Finland,Honkajoki,Finland,142.2424257,10-06-2014
PORSCHE,PANAMERA TURBO S,4.8,8,Z,AM7,Jikylls,Manuel,Ullava,Finland,Rautavaara,Finland,356.4646177,03-03-2014
FORD,FIESTA ST,1.6,4,X,M6,Gilhouley,Melinda,Halikko,Finland,Varkaus,Finland,917.4447072,12-04-2014
JAGUAR,XJR,5,8,Z,AS8,Barrowcliffe,Marlene,Rautalampi,Finland,Halsua,Finland,190.8575559,10-09-2014
MAZDA,CX-5 4WD,2.5,4,X,AS6,Moreno,Bethina,Nurmijärvi,Finland,Kangaslampi,Finland,630.5772023,03-03-2014
TOYOTA,RAV4,2.5,4,X,AS6,Welch,Darius,Joensuu,Finland,Mänttä,Finland,509.9669125,19-06-2014
MERCEDES-BENZ,AMG C 63,4,,Z,AS7,Plover,Christoforo,Jokioinen,Finland,Velkua,Finland,259.4201623,12-08-2014
MAZDA,MAZDA6 (i-ELOOP),2.5,4,X,AS6,Middup,Korie,Muonio,Finland,Honkajoki,Finland,508.5866146,27-06-2014
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,Z,AM7,Culshaw,Casi,Urjala,Finland,Kivijärvi,Finland,463.5558363,16-01-2014
CHEVROLET,EQUINOX,3.6,6,X,A6,Cass,Iseabal,Padasjoki,Finland,Ivalo,Finland,482.6859188,03-11-2014
JEEP,COMPASS,2.4,4,X,A6,Hardson,Drucy,Pudasjärvi,Finland,Joutseno,Finland,471.4420467,23-03-2014
VOLKSWAGEN,JETTA,1.4,4,X,M5,Powys,Findley,Hietalahti,Finland,Tervo,Finland,649.7255407,06-06-2014
PORSCHE,PANAMERA S,3,6,Z,AM7,Kike,Spike,Taavetti,Finland,Koukkuniemi,Finland,423.9101485,21-01-2014
GMC,YUKON XL 4WD FFV,5.3,8,E,A6,Sponton,Boycie,Isokyrö,Finland,Pöytyä,Finland,821.1101287,27-02-2014
DODGE,CHARGER FFV,3.6,6,E,A8,Juleff,Jordon,Lappi,Finland,Raahe,Finland,94.01658748,10-05-2014
TOYOTA,TACOMA,3.5,6,X,AS6,Netherclift,Nan,Alajärvi,Finland,Ilmajoki,Finland,853.4490664,12-10-2014
GMC,ACADIA,3.6,6,X,A6,Jachimak,Christoffer,Koski Tl,Finland,Kuusamo,Finland,903.2016074,23-12-2014
MASERATI,GHIBLI SQ4,3,6,Z,AS8,Fullerd,Pietro,Nakkila,Finland,Oravais,Finland,96.18084599,21-07-2014
CHRYSLER,200 FFV,3.6,6,E,A9,Wellstood,Shawnee,Kokkola,Finland,Iitti,Finland,312.307689,24-11-2014
GMC,SIERRA FFV,4.3,6,E,A6,Bouttell,Caryl,Varkaus,Finland,Pelkosenniemi,Finland,475.7487827,10-05-2014
AUDI,A3 CABRIOLET QUATTRO,2,4,X,AM6,McErlaine,Walsh,Närpes,Finland,Kaavi,Finland,176.1857858,03-01-2015
SUBARU,FORESTER AWD,2.5,4,X,AV6,Roscamp,Timothea,Smedsby,Finland,Masku,Finland,140.9591781,27-09-2014
SUBARU,XV CROSSTREK AWD,2,4,X,M5,Aviss,Durand,Isokyrö,Finland,Särkisalo,Finland,862.0254544,02-11-2014
VOLKSWAGEN,JETTA,1.8,4,X,M5,Miell,Chip,Uusikaupunki,Finland,Tarvasjoki,Finland,354.3874669,22-11-2014
INFINITI,Q50 HYBRID AWD,3.5,6,Z,AS7,Adnams,Flynn,Alavus,Finland,Eno,Finland,677.7055016,17-11-2014
CHEVROLET,SONIC,1.8,4,X,M5,Dayton,Ettie,Hamina,Finland,Kuusjoki,Finland,808.2049869,10-08-2014
GMC,SIERRA,6.2,,,A8,Haslegrave,Mel,Säynätsalo,Finland,Eura,Finland,768.0031724,14-06-2014
HONDA,CIVIC SEDAN,2,4,X,AV,Algie,Trenton,Himanka,Finland,Orimattila,Finland,957.9761899,12-06-2014
GMC,YUKON FFV,5.3,8,X,A6,McMenamy,Kendra,Siilinjärvi,Finland,Siilinjärvi,Finland,238.0950859,23-05-2014
FORD,EDGE,2,4,X,AS6,Tipens,Ekaterina,Nykarleby,Finland,Kotka,Finland,383.9144483,11-12-2014
CHEVROLET,CAMARO,2,4,Z,AS8,Stanton,Joey,Parikkala,Finland,Janakkala,Finland,108.6831467,09-04-2014
PORSCHE,911 CARRERA 4S,3.8,6,Z,M7,Adnams,Flynn,Lemu,Finland,Järvelä,Finland,383.4911913,05-07-2014
MASERATI,GHIBLI S,3,6,Z,AS8,Jachimak,Christoffer,Lemu,Finland,Kimito,Finland,709.400402,30-04-2014
VOLVO,V60 T6 AWD,2,,Z,AS8,Diddams,Margeaux,Nuijamaa,Finland,Kiuruvesi,Finland,561.5892158,22-08-2014
LEXUS,GS F,5,8,Z,AS8,Thirlwall,Minor,Ylämaa,Finland,Pöytyä,Finland,398.3256476,19-03-2014
BMW,M235i,3,6,,M6,Mansour,Garrett,Lieto,Finland,Riihimäki,Finland,922.2672672,22-10-2014
GMC,CANYON 4WD,2.8,,D,A6,Gonneau,Lorry,Pornainen,Finland,Savukoski,Finland,667.4696312,06-07-2014
HYUNDAI,VELOSTER TURBO,1.6,4,X,AM6,Smedmoor,Maxine,Savonranta,Finland,Vehmaa,Finland,375.1628041,20-03-2014
JAGUAR,F-TYPE S CONVERTIBLE,3,6,Z,M6,Linch,Jsandye,Säkylä,Finland,Kisko,Finland,758.5625475,03-04-2014
CHEVROLET,CAMARO,3.6,6,X,AS8,Tapper,Theresina,Broby,Finland,Kyyjärvi,Finland,166.232475,03-05-2014
SCION,FR-S,2,4,Z,M6,Durnan,Eduino,Jokioinen,Finland,Isojoki,Finland,61.375025,15-10-2014
MERCEDES-BENZ,E 400 4MATIC WAGON,3,6,Z,AS7,Want,Abrahan,Vihanti,Finland,Paltamo,Finland,343.7840091,30-08-2014
AUDI,A4 QUATTRO,2,,Z,M6,Rusted,Rafa,Malax,Finland,Luopioinen,Finland,820.7269226,29-01-2014
CHEVROLET,TRAX 4WD,1.4,4,X,AS6,Carillo,Aila,Nurmes,Finland,Myrskylä,Finland,931.893127,22-03-2014
TOYOTA,TACOMA,3.5,6,X,AS6,Fraczak,Ilise,Kaskinen,Finland,Imatra,Finland,224.5373532,18-05-2014
RAM,1500 4X4 ECODIESEL,3,6,D,A8,Dutteridge,Sissie,Laitila,Finland,Laitila,Finland,889.8732736,14-11-2014
ACURA,MDX SH-AWD,3.5,6,Z,AS9,Vedenyapin,Clareta,Hyvinge,Finland,Virojoki,Finland,159.6161336,23-08-2014
KIA,FORTE,2,4,X,M6,Ostrich,Daryl,Kauhava,Finland,Humppila,Finland,175.4711462,01-08-2014
FORD,F-150 FFV 4X4 (Payload Pkg),5,8,E,AS6,Isitt,Dori,Äetsä,Finland,Rovaniemi,Finland,499.8192161,05-09-2014
HYUNDAI,SONATA SPORT/LIMITED,2.4,4,X,AS6,Fildery,Sawyer,Västanfjärd,Finland,Seinäjoki,Finland,646.9712125,21-10-2014
HYUNDAI,TUCSON AWD,1.6,4,,AM7,Longstreeth,Rosalinda,Lemu,Finland,Rymättylä,Finland,48.02768769,31-12-2014
MERCEDES-BENZ,S 400 4MATIC SWB,3,6,Z,AS7,Vaune,Jefferey,Jokioinen,Finland,Kangasniemi,Finland,422.895688,08-10-2014
LAND ROVER,RANGE ROVER TD6 DIESEL,3,6,D,AS8,Stothart,Berri,Harjavalta,Finland,Suomussalmi,Finland,567.8323008,03-06-2014
NISSAN,MICRA,1.6,4,X,A4,Bowland,Dniren,Vesilahti,Finland,Hailuoto,Finland,822.9593319,08-03-2014
MINI,COOPER 5 DOOR,1.5,3,Z,AS6,Stoppe,Ally,Orivesi,Finland,Karvia,Finland,870.2086092,01-07-2014
TOYOTA,TACOMA 4WD,2.7,4,X,M5,Gheorghescu,Dominique,Mänttä,Finland,Koria,Finland,485.4403229,23-11-2014
MERCEDES-BENZ,GLE 450 AMG SPORT 4MATIC COUPE,3,6,Z,A9,Frodsam,Denny,Luhanka,Finland,Nakkila,Finland,123.4936129,25-07-2014
CHEVROLET,EXPRESS 3500 PASSENGER,6,8,X,A6,Anfosso,Ahmed,Tervola,Finland,Iniö,Finland,277.4466285,18-09-2014
PORSCHE,911 CARRERA 4,3.4,6,Z,M7,Mighele,Edithe,Hamina,Finland,Sauvo,Finland,712.569157,02-10-2014
VOLVO,V60 T5 AWD,2.5,5,X,AS6,Hiers,Nicole,Kiuruvesi,Finland,Virolahti,Finland,646.1838184,31-01-2014
MERCEDES-BENZ,GLE 550 4MATIC,4.7,8,Z,AS7,Lumsdon,Ashia,Kinnula,Finland,Rovaniemi,Finland,805.8182529,18-08-2014
LINCOLN,MKZ AWD,3.7,6,X,AS6,Grinov,Gabriell,Vantaa,Finland,Rovaniemi,Finland,312.8025571,29-08-2014
PORSCHE,911 CARRERA 4,3.4,6,Z,M7,Wilson,Dukey,Jäppilä,Finland,Nakkila,Finland,423.5445978,02-11-2014
GMC,TERRAIN FFV,2.4,4,E,A6,Ludlamme,Niels,Viljakkala,Finland,Pornainen,Finland,432.7894902,09-10-2014
LAMBORGHINI,AVENTADOR COUPE,6.5,12,Z,AM7,Albery,Jo ann,Västanfjärd,Finland,Turku,Finland,751.0280208,23-09-2014
CHEVROLET,SONIC,1.8,4,X,AS6,Hexum,Fonzie,Viiala,Finland,Muhos,Finland,472.9221062,13-02-2014
AUDI,S4 QUATTRO,3,6,Z,M6,Trank,Clarissa,Yli-Ii,Finland,Pohja,Finland,903.8834241,18-03-2014
TOYOTA,HIGHLANDER,3.5,6,X,AS6,Housden,Cathy,Salla,Finland,Nousiainen,Finland,215.1029987,29-05-2014
JAGUAR,F-TYPE COUPE,3,6,Z,AS8,Sugge,Dee,Rymättylä,Finland,Köyliö,Finland,75.88755221,27-04-2014
FORD,ESCAPE AWD,2,4,X,AS6,Longstreeth,Rosalinda,Kaarela,Finland,Pirkkala,Finland,451.9027468,23-07-2014
CHEVROLET,SONIC 5,1.4,4,X,M6,Le Guin,Sapphira,Juva,Finland,Pyhäntä,Finland,47.06097177,03-03-2014
AUDI,A5 QUATTRO,2,4,Z,AS8,O'Canavan,Axel,Hirvensalmi,Finland,Hartola,Finland,436.644188,21-02-2014
CHEVROLET,EQUINOX AWD FFV,2.4,4,E,A6,Ritmeyer,Rolland,Kaarina,Finland,Tuusula,Finland,288.9794085,23-07-2014
SUBARU,LEGACY AWD,2.5,4,X,M6,Serrell,Micki,Nilsiä,Finland,Evijärvi,Finland,799.0911283,18-07-2014
TOYOTA,COROLLA,1.8,4,X,A4,Pumfrett,Colline,Savonlinna,Finland,Kittilä,Finland,730.7528946,16-09-2014
TOYOTA,SIENNA,3.5,6,,AS6,Baldung,Evin,Hietalahti,Finland,Otaniemi,Finland,390.2228869,17-03-2014
BMW,M4 CABRIOLET,3,6,Z,M6,Meecher,Derick,Säynätsalo,Finland,Pello,Finland,620.2481001,21-04-2014
CHEVROLET,SONIC RS,1.4,4,,M6,Aaron,Louise,Joensuu,Finland,Järvenpää,Finland,683.2398942,30-06-2014
AUDI,Q3,2,4,Z,AS6,Mansour,Garrett,Sammatti,Finland,Mietoinen,Finland,588.7674617,17-07-2014
MINI,JOHN COOPER WORKS PACEMAN ALL4,1.6,4,Z,AS6,Levick,Susanna,Ylivieska,Finland,Humppila,Finland,240.7743472,20-08-2014
PORSCHE,BOXSTER S,3.4,6,Z,M6,Faas,Odetta,Kittilä,Finland,Lapua,Finland,617.056996,12-10-2014
VOLVO,S60 INSCRIPTION T5 AWD,2.5,5,X,AS6,Goodread,Carolin,Petäjävesi,Finland,Lapinjärvi,Finland,965.7471996,26-06-2014
BMW,X4 xDRIVE28i,2,4,Z,AS8,Thurley,Felizio,Mäntyharju,Finland,Outokumpu,Finland,133.5682182,17-03-2014
BMW,435i COUPE,3,6,Z,AS8,Zoppie,Evanne,Merikarvia,Finland,Halsua,Finland,972.3449845,11-12-2014
ACURA,RLX HYBRID,3.5,,Z,AM7,Holdworth,Kingsley,Merijärvi,Finland,Pylkönmäki,Finland,907.3130138,25-07-2014
DODGE,JOURNEY AWD,3.6,6,,A6,Rubinek,Lori,Kivijärvi,Finland,Hanko,Finland,103.2037394,04-08-2014
JAGUAR,XJR,5,8,Z,AS8,Aldren,Selene,Järvelä,Finland,Haukivuori,Finland,708.1832521,26-04-2014
JEEP,GRAND CHEROKEE 4X4,3.6,6,X,A8,Waszczyk,Camile,Jaala,Finland,Rovaniemi,Finland,158.3461311,25-12-2014
HONDA,CR-V AWD,2.4,4,X,AV,Levick,Susanna,Korsholm,Finland,Kotka,Finland,621.6484659,19-04-2014
MERCEDES-BENZ,S 550 4MATIC COUPE,4.7,8,Z,AS7,Stanton,Joey,Seinäjoki,Finland,Bennäs,Finland,527.939659,15-06-2014
DODGE,DART,2,4,X,M6,Juleff,Jordon,Asikkala,Finland,Hyvinge,Finland,919.1832076,12-01-2014
ALFA ROMEO,4C,1.8,4,Z,AM6,Larrosa,Deni,Nivala,Finland,Muhos,Finland,820.2404126,24-03-2014
TOYOTA,RAV4 HYBRID AWD,2.5,4,X,AV6,Ruger,Byrom,Punkaharju,Finland,Lappeenranta,Finland,707.5590106,23-05-2014
AUDI,A4 QUATTRO,2,4,Z,AS8,Marris,Dominique,Ivalo,Finland,Imatra,Finland,670.2669181,23-01-2014
CHEVROLET,CRUZE LIMITED,1.8,4,X,AS6,Hardson,Drucy,Pukkila,Finland,Kerimäki,Finland,726.4313292,30-05-2014
VOLKSWAGEN,PASSAT,1.8,4,X,AS6,Aloshikin,Britni,Nickby,Finland,Pernå,Finland,123.3649458,05-12-2014
LAMBORGHINI,HURACAN SPYDER,5.2,10,Z,AM7,Van den Bosch,Sumner,Viitasaari,Finland,Lemi,Finland,884.7578964,05-05-2014
CHRYSLER,300 AWD,3.6,6,X,A8,Darter,Doralin,Vilppula,Finland,Kisko,Finland,419.0968452,06-05-2014
HONDA,CIVIC SEDAN,2,4,X,M6,Gribble,Shellie,Kiuruvesi,Finland,Lemi,Finland,468.0042923,04-04-2014
AUDI,A7 QUATTRO,3,6,Z,AS8,Camplin,Catha,Puolanka,Finland,Tyrnävä,Finland,561.3856202,23-09-2014
FORD,EXPLORER FFV,3.5,6,E,AS6,Yeudall,Katrinka,Hirvensalmi,Finland,Hirvensalmi,Finland,674.4211462,06-10-2014
FORD,C-MAX HYBRID,2,4,X,AV,Czaple,Gaston,Yli-Ii,Finland,Soini,Finland,753.148048,08-05-2014
HYUNDAI,TUCSON AWD,2,4,,AS6,Davage,Gayle,Keminmaa,Finland,Pudasjärvi,Finland,398.2164125,17-02-2014
CHRYSLER,200 FFV,3.6,6,E,A9,Ramard,Lemmy,Rovaniemi,Finland,Savonlinna,Finland,482.8000992,28-02-2014
PORSCHE,PANAMERA GTS,4.8,8,Z,AM7,Truckell,Quintana,Sodankylä,Finland,Parkano,Finland,192.6925712,01-12-2014
MITSUBISHI,RVR,2,4,X,M5,Treeby,Kattie,Kallio,Finland,Lapua,Finland,400.741859,24-04-2014
FORD,FOCUS FFV,2,4,E,M5,Ambrogini,Bibby,Väståboland,Finland,Kristinestad,Finland,71.84111924,14-09-2014
MINI,COOPER S COUNTRYMAN ALL4,1.6,4,Z,M6,Vasilkov,Bobby,Ranua,Finland,Kannus,Finland,21.97166,08-01-2015
MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,3,6,,AS7,Huddle,Hagen,Kempele,Finland,Lappeenranta,Finland,903.6430973,16-02-2014
VOLKSWAGEN,PASSAT,1.8,4,X,AS6,Kembley,Jaquelin,Nilsiä,Finland,Tampere,Finland,543.0314022,14-03-2014
BMW,435i COUPE,3,6,Z,M6,Ruggiero,Nadeen,Ristinummi,Finland,Loimaa,Finland,267.8263614,25-05-2014
BMW,M3,3,6,Z,AM7,Charley,Donielle,Nakkila,Finland,Jurva,Finland,499.5143988,18-12-2014
FORD,FUSION,2.5,4,X,AS6,Waszczyk,Camile,Ylitornio,Finland,Valkeakoski,Finland,467.3123903,12-10-2014
GMC,YUKON FFV,5.3,8,X,A6,Gilyatt,Miof mela,Vihti,Finland,Virrat,Finland,807.3714825,25-02-2014
FORD,F-150 4X4 (Payload Pkg),2.7,6,X,AS6,Craisford,Melvin,Viiala,Finland,Korpilahti,Finland,401.0839736,19-09-2014
CADILLAC,SRX,3.6,6,X,AS6,Kesper,Hermine,Köyliö,Finland,Sammatti,Finland,266.7204785,31-10-2014
KIA,SPORTAGE,2.4,4,X,AS6,Lockey,Moyra,Heinävesi,Finland,Merikarvia,Finland,148.6037382,01-11-2014
CHEVROLET,EQUINOX,3.6,6,X,A6,Leander,Rube,Piikkiö,Finland,Sonkajärvi,Finland,601.4801329,27-10-2014
MAZDA,CX-3,2,4,X,AS6,Dockery,Ephraim,Rautalampi,Finland,Vampula,Finland,201.9610131,23-03-2014
ACURA,ILX,2.4,,Z,AM8,Pilling,Alasdair,Kokemäki,Finland,Tuusniemi,Finland,478.5047926,26-07-2014
MITSUBISHI,OUTLANDER 4WD,3,6,Z,AS6,Sea,Roth,Kristinestad,Finland,Hauho,Finland,942.3821615,12-12-2014
FORD,TRANSIT CONNECT WAGON LWB FFV,2.5,4,X,AS6,McCarl,Anette,Puumala,Finland,Kaavi,Finland,415.2641198,08-08-2014
BUICK,LACROSSE FFV,3.6,6,X,AS6,Thurley,Felizio,Karkkila,Finland,Kerimäki,Finland,171.0627561,17-10-2014
ASTON MARTIN,VANTAGE GT,4.7,8,Z,AM7,Dowglass,Ford,Merikarvia,Finland,Karvia,Finland,909.5494805,15-02-2014
CHEVROLET,SILVERADO 4WD,5.3,8,X,A6,Kobu,Hailey,Punkalaidun,Finland,Lahti,Finland,854.4923286,09-06-2014
KIA,SORENTO AWD,3.3,6,X,AS6,Jobling,Ottilie,Tuusniemi,Finland,Valtimo,Finland,219.0003198,09-05-2014
TOYOTA,COROLLA,1.8,4,X,A4,Dohmann,Angel,Suomussalmi,Finland,Kannonkoski,Finland,154.1064685,26-01-2014
FORD,MUSTANG,2.3,4,X,AS6,Keatley,Vergil,Teuva,Finland,Hämeenkyrö,Finland,277.5929692,13-06-2014
JEEP,GRAND CHEROKEE SRT 4X4 (MDS),6.4,8,Z,A8,Shout,Allsun,Punkalaidun,Finland,Turenki,Finland,408.5436214,14-07-2014
PORSCHE,MACAN S,3,6,Z,A7,Kike,Spike,Kuhmalahti,Finland,Ristijärvi,Finland,870.4279446,10-05-2014
HONDA,CIVIC COUPE,2,4,X,AV,Polsin,Viola,Miehikkälä,Finland,Rauma,Finland,679.9813167,25-03-2014
MERCEDES-BENZ,AMG SL 65,6,12,Z,AS7,Checci,Sheilakathryn,Enontekiö,Finland,Utsjoki,Finland,532.8834397,21-01-2014
AUDI,S8 QUATTRO,4,8,Z,AS8,Priestley,Devonne,Malax,Finland,Piippola,Finland,940.8061879,11-07-2014
FORD,TRANSIT CONNECT VAN,2.5,4,X,AS6,Mangion,Cheryl,Jämsänkoski,Finland,Lapinjärvi,Finland,318.7834333,16-03-2014
FIAT,500X AWD,2.4,4,X,A9,Dockery,Ephraim,Espoo,Finland,Imatra,Finland,208.3369062,23-09-2014
FORD,TRANSIT CONNECT WAGON FFV,2.5,4,X,AS6,Woolard,Marillin,Aura,Finland,Ranua,Finland,718.5876442,29-06-2014
BMW,X4 M40i,3,6,Z,AS8,Heggman,Flossi,Aura,Finland,Tohmajärvi,Finland,132.6505917,14-09-2014
FORD,TRANSIT CONNECT WAGON LWB,2.5,4,X,AS6,Pool,Lonny,Siilinjärvi,Finland,Tuusula,Finland,873.5957464,22-10-2014
BMW,X4 xDRIVE28i,2,4,Z,AS8,Testro,Rickard,Joutsa,Finland,Hausjärvi,Finland,524.6100037,04-11-2014
CADILLAC,ATS,3.6,6,X,AS8,Izhakov,Sergei,Keminmaa,Finland,Hankasalmi,Finland,636.4206409,29-11-2014
NISSAN,PATHFINDER 4WD,3.5,6,X,AV,Prator,Averyl,Lieksa,Finland,Mouhijärvi,Finland,309.4962954,02-03-2014
DODGE,CHARGER,3.6,6,X,A5,Boom,Theadora,Sauvo,Finland,Piikkiö,Finland,355.9751102,21-09-2014
ALFA ROMEO,4C,1.8,4,Z,AM6,Carillo,Aila,Karstula,Finland,Sodankylä,Finland,474.8400683,15-12-2014
KIA,RONDO,2,4,X,M6,Abrahmson,Issie,Luvia,Finland,Kisko,Finland,76.07307606,08-04-2014
DODGE,CHARGER,3.6,6,X,A8,Monckton,Darnell,Suodenniemi,Finland,Muurla,Finland,620.6872431,16-12-2014
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Held,Arney,Artjärvi,Finland,Kuusamo,Finland,239.1182836,13-08-2014
BMW,Z4 sDRIVE28i,2,4,,M6,Drabble,Cassius,Vihti,Finland,Broby,Finland,712.060155,19-10-2014
PORSCHE,911 CARRERA CABRIOLET,3.4,6,Z,AM7,Diamond,Man,Pyhtää,Finland,Polvijärvi,Finland,464.9583552,03-11-2014
NISSAN,FRONTIER,2.5,4,X,A5,Clare,Nollie,Karvia,Finland,Hailuoto,Finland,525.417951,20-12-2014
CADILLAC,CT6 AWD,3.6,6,,AS8,Aronsohn,Salvador,Haukivuori,Finland,Lohtaja,Finland,385.1878195,30-07-2014
VOLKSWAGEN,GOLF,1.8,4,X,M5,Dignon,Margaret,Paltamo,Finland,Mietoinen,Finland,34.8884563,21-02-2014
AUDI,TTS COUPE QUATTRO,2,4,Z,AM6,Fullerd,Pietro,Kangasniemi,Finland,Savonlinna,Finland,465.1266211,23-06-2014
VOLVO,V60 POLESTAR,3,6,X,AS6,Clogg,Lee,Tuupovaara,Finland,Kauhava,Finland,388.3611629,27-04-2014
PORSCHE,911 CARRERA 4 GTS,3.8,6,Z,AM7,Halcro,Joly,Heinola,Finland,Kaarela,Finland,738.2159988,01-01-2015
TOYOTA,TACOMA 4WD,3.5,6,,AS6,Cloake,Felix,Toholampi,Finland,Punkalaidun,Finland,19.80326135,29-05-2014
VOLKSWAGEN,TOUAREG,3.6,6,X,AS8,O'Canavan,Axel,Juuka,Finland,Leivonmäki,Finland,105.4389161,13-08-2014
LEXUS,IS 200t,2,4,Z,AS8,Yearne,Muffin,Lohja,Finland,Kangaslampi,Finland,944.0673276,20-07-2014
RAM,1500 ECODIESEL HFE,3,6,D,A8,Netherclift,Nan,Oripää,Finland,Pelkosenniemi,Finland,604.2541391,16-10-2014
FORD,MUSTANG CONVERTIBLE,2.3,4,X,AS6,Fain,Petra,Parkano,Finland,Leppävirta,Finland,694.9004021,13-10-2014
TOYOTA,TUNDRA 4WD,4.6,8,X,AS6,Harford,Heindrick,Kittilä,Finland,Kerava,Finland,161.7976607,26-04-2014
BMW,X3 xDRIVE28i,2,4,Z,AS8,Belhome,Sephira,Kangaslampi,Finland,Rautjärvi,Finland,808.7772876,04-10-2014
CHEVROLET,EQUINOX AWD FFV,2.4,4,E,A6,Tummond,Dyan,Kortesjärvi,Finland,Piippola,Finland,828.2781749,07-07-2014
DODGE,DART GT,2.4,4,X,M6,Kerne,Jenifer,Vesilahti,Finland,Siilinjärvi,Finland,121.1923666,07-09-2014
VOLVO,V60 POLESTAR,3,6,X,AS6,Clogg,Lee,Tuupovaara,Finland,Kaarela,Finland,787.5722321,26-06-2014
MERCEDES-BENZ,S 550 4MATIC LWB,4.7,8,Z,AS7,Quilligan,Gilli,Anjala,Finland,Väståboland,Finland,61.29408836,16-08-2014
AUDI,A3 CABRIOLET QUATTRO,2,4,X,AM6,Mateo,Tally,Siilinjärvi,Finland,Ulvila,Finland,661.1244848,17-02-2014
CADILLAC,CTS,2,,Z,AS8,Hinstock,Lucie,Pudasjärvi,Finland,Parola,Finland,900.3399469,19-07-2014
FIAT,500X,1.4,4,X,M6,Shailer,Frans,Karinainen,Finland,Sotkamo,Finland,115.9086911,02-05-2014
VOLVO,S60 INSCRIPTION T5 AWD,2.5,5,X,AS6,Trelease,Leslie,Nuijamaa,Finland,Kiiminki,Finland,595.3328896,24-03-2014
HONDA,CR-Z,1.5,4,X,AV7,Dutteridge,Sissie,Reisjärvi,Finland,Mikkeli,Finland,373.8970137,23-06-2014
FORD,F-150 FFV (Payload Pkg),5,8,,AS6,Carlyon,Cynthea,Punkalaidun,Finland,Halikko,Finland,848.0721298,25-09-2014
VOLKSWAGEN,PASSAT,1.8,4,X,M6,Giacomoni,Welbie,Alastaro,Finland,Tornio,Finland,624.3150764,17-02-2014
KIA,OPTIMA,2,4,X,AS6,Duferie,Jocelin,Askola,Finland,Gumböle,Finland,493.0568895,18-08-2014
GMC,TERRAIN AWD,3.6,6,X,A6,Gommes,Tildi,Kankaanpää,Finland,Leppävirta,Finland,110.4974444,02-02-2014
CADILLAC,ATS,2,4,Z,M6,Want,Abrahan,Mynämäki,Finland,Pori,Finland,554.3824693,15-04-2014
BMW,X4 xDRIVE28i,2,4,Z,AS8,Testro,Rickard,Joutsa,Finland,Mouhijärvi,Finland,622.9705532,12-08-2014
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Ballentime,Bria,Somero,Finland,Myrskylä,Finland,440.8093327,27-11-2014
