brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
INFINITI,QX80 4WD,5.6,8,Z,AS7,Boreham,Lucias,Siikainen,Finland,Ypäjä,Finland,536.946600711072,2014-05-12
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,Z,AM7,Trelease,Leslie,Kerimäki,Finland,Nousiainen,Finland,489.453530373559,2014-08-09
MERCEDES-BENZ,AMG S 63,5.5,8,Z,AS7,Itzig,Teddy,Lavia,Finland,Pälkäne,Finland,205.742173855416,2014-05-15
FORD,EXPEDITION 4X4,3.5,6,X,AS6,Furby,Olag,Muhos,Finland,Harjavalta,Finland,439.027798192598,2014-06-01
MAZDA,MAZDA3 4-DOOR,2.5,4,,AS6,Quilligan,Gilli,Tervakoski,Finland,Kylmäkoski,Finland,318.415480106136,2014-11-20
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,,M7,Conroy,Vittorio,Sodankylä,Finland,Vuores,Finland,561.646040071203,2015-01-08
SUBARU,IMPREZA WAGON AWD,2,4,X,M5,Pennycuick,Isabelle,Kyrö,Finland,Lohtaja,Finland,758.912709360647,2014-01-22
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,5,8,Z,AS8,Dilrew,Amelita,Noormarkku,Finland,Eurajoki,Finland,918.86418447136,2014-12-09
AUDI,A7 QUATTRO,3,6,Z,AS8,Rosbrough,Arte,Pori,Finland,Inari,Finland,217.908116635751,2014-12-05
VOLKSWAGEN,GOLF R,2,4,Z,AM6,Brayshaw,Bab,Maaninka,Finland,Nokia,Finland,704.897560060793,2014-06-26
KIA,FORTE,2,4,X,AS6,Gisbourn,Katusha,Kaavi,Finland,Kontiolahti,Finland,260.636773063513,2014-09-19
PORSCHE,PANAMERA 4S EXECUTIVE,3,6,Z,AM7,Davidoff,Rourke,Kokkola,Finland,Akaa,Finland,33.4270452667056,2014-09-28
CHEVROLET,CORVETTE Z06,6.2,8,Z,M7,Gozard,Olympie,Kållby,Finland,Korsnäs,Finland,629.191106620265,2014-10-22
DODGE,CHALLENGER (MDS),5.7,8,X,A8,Ambrogini,Bibby,Ylikiiminki,Finland,Ristijärvi,Finland,860.887531337688,2014-11-10
JEEP,WRANGLER 4X4,3.6,6,X,M6,Greensted,Jere,Taipalsaari,Finland,Eura,Finland,23.1413003884207,2014-08-25
BMW,228i,2,4,Z,M6,Beri,Ginni,Lovisa,Finland,Alavus,Finland,808.461728422984,2014-05-10
CHEVROLET,TRAVERSE AWD,3.6,6,X,A6,Strut,Steffi,Pyhäranta,Finland,Hirvensalmi,Finland,757.278984517992,2014-03-23
GMC,SIERRA FFV,5.3,8,X,A6,MacKain,Beverlee,Taipalsaari,Finland,Toivakka,Finland,984.496706651775,2014-02-17
FORD,FOCUS FFV,2,4,X,M5,MacKain,Beverlee,Rautavaara,Finland,Inari,Finland,827.450356629701,2014-02-12
GMC,CANYON 4WD,2.8,,D,A6,Gilders,Abram,Oripää,Finland,Kiikala,Finland,505.286556040318,2014-06-24
BUICK,VERANO,2,4,Z,AS6,Gladwish,Filmore,Kinnula,Finland,Joutsa,Finland,108.446567829457,2014-07-28
CHEVROLET,CAMARO,3.6,6,X,AS8,Chasmor,Erik,Suodenniemi,Finland,Soini,Finland,948.182816328604,2014-08-21
FORD,TRANSIT CONNECT VAN FFV,2.5,4,X,AS6,McCurrie,Nixie,Kyrö,Finland,Enontekiö,Finland,476.206181761729,2014-10-05
CHEVROLET,SUBURBAN 4WD FFV,5.3,8,E,A6,Bown,Dasi,Joroinen,Finland,Äetsä,Finland,803.426612799498,2014-03-09
MERCEDES-BENZ,AMG S 65,6,12,Z,AS7,Steel,Phedra,Haukivuori,Finland,Ytteresse,Finland,100.110251057313,2014-06-20
VOLKSWAGEN,GOLF,1.8,4,X,AS6,Kinnen,Maiga,Konnevesi,Finland,Broby,Finland,516.885829107956,2014-07-22
VOLKSWAGEN,GOLF GTI,2,4,X,AM6,Boscott,Helli,Keitele,Finland,Toijala,Finland,15.989468614098,2014-05-02
DODGE,CHARGER (MDS),5.7,,X,A5,Francescone,Giavani,Kållby,Finland,Tyrnävä,Finland,788.368255746263,2014-02-25
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Isitt,Dori,Vehmersalmi,Finland,Ylikiiminki,Finland,854.916217548219,2014-11-23
VOLKSWAGEN,JETTA,1.8,4,X,M5,Barrowcliffe,Marlene,Pedersöre,Finland,Yläne,Finland,563.405902253386,2014-06-17
TOYOTA,VENZA 4WD,2.7,4,,AS6,Aronsohn,Salvador,Kinnula,Finland,Lammi,Finland,589.825796485218,2014-12-15
SUBARU,WRX,2.5,4,Z,M6,Ragot,Brittan,Pello,Finland,Kustavi,Finland,142.780531219174,2014-05-05
FORD,TRANSIT CONNECT WAGON,2.5,4,X,AS6,Shoosmith,Ximenez,Janakkala,Finland,Lapinlahti,Finland,909.682894732438,2015-01-02
CHEVROLET,SONIC RS,1.4,,X,AS6,Driutti,Raquela,Oripää,Finland,Luopioinen,Finland,616.838869336668,2014-08-23
SUBARU,BRZ,2,4,Z,AS6,Banbridge,Milena,Houtskär,Finland,Veteli,Finland,595.00071966028,2014-06-23
PORSCHE,911 CARRERA 4 GTS,3.8,6,Z,AM7,Ridger,Penn,Pihtipudas,Finland,Pyhtää,Finland,779.824495396298,2014-02-24
AUDI,A8L QUATTRO,6.3,12,Z,AS8,Heelis,Elke,Säynätsalo,Finland,Salla,Finland,540.65872949759,2014-08-01
MITSUBISHI,LANCER,2,,X,AV6,Dring,Hersh,Suomusjärvi,Finland,Kuhmo,Finland,301.328405205322,2014-11-06
ASTON MARTIN,V8 VANTAGE S,4.7,,Z,M6,Khristyukhin,Osmund,Lempäälä,Finland,Haukipudas,Finland,169.024872157713,2014-10-24
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Kinnen,Maiga,Suodenniemi,Finland,Houtskär,Finland,39.9530134733546,2014-02-09
DODGE,CHARGER FFV,3.6,6,E,A5,Hinrichsen,Forster,Juva,Finland,Köyliö,Finland,925.241655883198,2014-11-18
FORD,FUSION,2,4,X,AS6,Jikylls,Manuel,Velkua,Finland,Kylmäkoski,Finland,100.819818684979,2014-10-09
JEEP,COMPASS 4X4,2.4,4,,M5,Wishkar,Hobart,Oitti,Finland,Kolari,Finland,71.104567723431,2014-12-15
BMW,M5,4.4,8,Z,AM7,Rivel,Hermie,Raisio,Finland,Perho,Finland,206.131822008476,2014-01-31
VOLKSWAGEN,JETTA,2,4,X,AM6,Eayrs,Glenn,Luopioinen,Finland,Iitti,Finland,179.879945368214,2014-08-27
CHEVROLET,COLORADO,2.8,4,D,A6,Leuren,Norah,Tuupovaara,Finland,Suonenjoki,Finland,54.7154074800851,2014-10-28
MAZDA,MAZDA3 5-DOOR (SIL),2,4,X,M6,Charley,Donielle,Mäntyharju,Finland,Sahalahti,Finland,389.848294578123,2014-06-07
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,Z,AM7,Gillbee,Wylie,Hankasalmi,Finland,Outokumpu,Finland,993.671743770893,2014-09-29
DODGE,CHARGER FFV,3.6,6,E,A8,Monckton,Darnell,Sibbo,Finland,Teeriniemi,Finland,220.906367130809,2014-12-02
KIA,FORTE,1.8,4,X,M6,Jopke,Biddy,Teeriniemi,Finland,Kallio,Finland,856.868078283295,2014-02-25
KIA,RIO ECO,1.6,4,X,AS6,Cass,Iseabal,Kuortane,Finland,Kangasala,Finland,457.715727553413,2014-06-17
CADILLAC,ESCALADE 4WD,6.2,8,,A8,Marshman,Magdalen,Ristijärvi,Finland,Elimäki,Finland,559.068047177224,2014-12-04
CADILLAC,CT6,2,4,Z,AS8,Robertelli,Everard,Viiala,Finland,Malax,Finland,638.52127860477,2014-10-11
AUDI,S6 QUATTRO,4,8,Z,AM7,Jeffryes,Hermine,Mouhijärvi,Finland,Korsnäs,Finland,979.269906992624,2014-04-13
CADILLAC,ATS-V,3.6,6,Z,AS8,McReidy,Darn,Savonlinna,Finland,Vantaa,Finland,628.530948687349,2014-01-24
GMC,YUKON 4WD FFV,5.3,8,X,A6,Blues,Malia,Pöytyä,Finland,Mikkeli,Finland,12.3550390121245,2014-10-31
VOLVO,V60 T5,2,4,X,AS8,Davidson,Brena,Juva,Finland,Myrskylä,Finland,581.5067657703,2014-10-22
INFINITI,QX60 HYBRID AWD,2.5,4,X,AV7,Theis,Brandy,Konnevesi,Finland,Masku,Finland,983.531275007149,2014-01-31
DODGE,JOURNEY,2.4,4,X,A4,Ludlamme,Niels,Vimpeli,Finland,Kauhajoki,Finland,669.759577150181,2014-02-17
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Baress,Melisenda,Merijärvi,Finland,Akaa,Finland,332.361928579107,2014-07-25
KIA,FORTE KOUP,1.6,4,X,AS6,Corker,Ashlan,Pargas,Finland,Vinkkilä,Finland,791.012270377564,2014-07-30
VOLVO,XC70 T5 AWD,2.5,5,X,AS6,Chittock,Patrick,Viljakkala,Finland,Laukaa,Finland,738.305706168074,2014-07-14
FORD,FUSION,2,4,X,AS6,Augustine,Rusty,Saari,Finland,Iitti,Finland,400.814695008513,2014-10-28
MERCEDES-BENZ,METRIS CARGO,2,4,Z,AS7,Olenichev,Isobel,Helsinki,Finland,Vesanto,Finland,161.325150634514,2014-08-18
MASERATI,GHIBLI SQ4,3,6,Z,AS8,Richarson,Ailene,Padasjoki,Finland,Iitti,Finland,644.831126389036,2014-07-19
MERCEDES-BENZ,B 250,2,4,Z,AS7,Culshaw,Casi,Seinäjoki,Finland,Karstula,Finland,590.427360793793,2014-05-24
PORSCHE,911 TURBO,3.8,6,Z,AM7,Dilrew,Amelita,Jyväskylä,Finland,Iitti,Finland,383.385841059855,2014-12-21
PORSCHE,PANAMERA TURBO,4.8,8,Z,AM7,Bantick,Dorothy,Tuusula,Finland,Karhula,Finland,462.481843836205,2014-12-07
MERCEDES-BENZ,B 250,2,4,Z,AS7,Habershon,Delbert,Närpes,Finland,Kiuruvesi,Finland,686.903504068965,2014-11-20
FORD,EXPLORER FFV AWD,3.5,6,E,AS6,Ghiroldi,Cecilius,Heinävesi,Finland,Kolari,Finland,349.577976436034,2014-06-20
AUDI,A7 QUATTRO TDI (modified),3,6,D,AS8,Rollinshaw,Imelda,Pyhäselkä,Finland,Hyrynsalmi,Finland,333.894384276284,2014-06-12
BMW,M6,4.4,8,Z,AM7,Cleaver,Lynn,Juuka,Finland,Porvoo,Finland,952.388840862358,2014-04-28
LAMBORGHINI,HURACAN,5.2,10,Z,AM7,Lownes,Boniface,Laitila,Finland,Marttila,Finland,967.371012345595,2014-04-13
MAZDA,MAZDA6,2.5,4,X,AS6,Lennox,Ilyssa,Mellilä,Finland,Muhos,Finland,385.192409486105,2014-05-11
FORD,EXPLORER,2.3,4,X,AS6,Gebhardt,Enrica,Kiikoinen,Finland,Rymättylä,Finland,749.868194108807,2014-10-31
CHRYSLER,TOWN & COUNTRY FFV,3.6,6,E,A6,Mansour,Garrett,Mellilä,Finland,Sammatti,Finland,867.862924060862,2014-12-24
MINI,JOHN COOPER WORKS,2,4,Z,AS6,Drabble,Cassius,Vehmersalmi,Finland,Västanfjärd,Finland,321.307434925245,2014-09-04
FORD,FIESTA SFE,1,3,X,M5,Blasio,Heloise,Liljendal,Finland,Toivakka,Finland,457.786815793479,2014-12-23
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Craisford,Melvin,Kemijärvi,Finland,Kälviä,Finland,701.962759523134,2014-05-19
CHEVROLET,SUBURBAN,5.3,8,X,A6,Kellen,Cathy,Kärkölä,Finland,Simo,Finland,688.004048976087,2014-07-19
PORSCHE,CAYENNE S,3.6,6,Z,A8,Bugler,Yul,Rääkkylä,Finland,Kesälahti,Finland,438.98533564716,2015-01-10
HONDA,ODYSSEY,3.5,6,X,A6,Cusworth,Zane,Laihia,Finland,Kannonkoski,Finland,315.146224523399,2014-06-24
VOLKSWAGEN,JETTA,1.8,4,X,AS6,Van Leijs,Bard,Hämeenkyrö,Finland,Pyhäjärvi,Finland,162.823834663008,2014-02-28
GMC,TERRAIN AWD,2.4,4,X,A6,Brocklebank,Gabrila,Alastaro,Finland,Luhanka,Finland,425.251549867429,2014-07-21
VOLVO,V60 T6 AWD,2,,Z,AS8,Bloor,Rosa,Kärsämäki,Finland,Taipalsaari,Finland,462.561126234021,2014-05-23
PORSCHE,911 TARGA 4S,3.8,6,Z,M7,Anfosso,Ahmed,Hyrynsalmi,Finland,Joensuu,Finland,730.159120075893,2014-12-18
TOYOTA,HIGHLANDER,3.5,6,X,AS6,Grabb,Lazarus,Järvelä,Finland,Suomussalmi,Finland,834.902368968819,2014-12-18
KIA,SEDONA SXL,3.3,6,X,AS6,Clemintoni,Conney,Orivesi,Finland,Vuokatti,Finland,624.466828882834,2014-06-09
JEEP,WRANGLER 4X4,3.6,6,X,A5,Dwane,Loren,Sodankylä,Finland,Taipalsaari,Finland,634.3482074153,2014-03-28
PORSCHE,911 CARRERA 4S,3.8,6,Z,AM7,Kike,Spike,Ristinummi,Finland,Alajärvi,Finland,897.980964515536,2014-06-17
FORD,EXPEDITION 4X4,3.5,6,X,AS6,Alldridge,Trish,Ruovesi,Finland,Toijala,Finland,554.234975917176,2014-07-10
MERCEDES-BENZ,AMG E 63 S 4MATIC,5.5,8,Z,AS7,Gedge,Brendin,Ruovesi,Finland,Masku,Finland,192.392506380575,2014-12-20
TOYOTA,COROLLA,1.8,4,X,A4,Mulroy,Whitby,Kangaslampi,Finland,Piippola,Finland,737.000534879144,2015-01-08
CHEVROLET,CAMARO,2,4,Z,AS8,Trayte,Cori,Salla,Finland,Lemu,Finland,755.216680119514,2014-04-05
CHEVROLET,TRAVERSE,3.6,6,X,A6,McNair,Auria,Larsmo,Finland,Houtskär,Finland,729.256569791211,2014-10-04
MERCEDES-BENZ,AMG SL 65,6,12,Z,AS7,Hulett,Domenico,Kauhava,Finland,Pyhtää,Finland,126.390286503909,2014-07-15
FORD,TRANSIT CONNECT VAN,2.5,4,X,AS6,Odney,Dedra,Enonkoski,Finland,Kihniö,Finland,238.173987143242,2014-04-02
PORSCHE,911 CARRERA 4 GTS CABRIOLET,3.8,6,Z,AM7,Ridger,Penn,Kärsämäki,Finland,Toijala,Finland,345.629280840964,2014-08-27
TOYOTA,VENZA 4WD,2.7,4,,AS6,Sponton,Boycie,Turku,Finland,Karvia,Finland,306.705116541814,2014-09-19
PORSCHE,PANAMERA S,3,6,Z,AM7,Regenhardt,Yovonnda,Nurmes,Finland,Heinävesi,Finland,454.11568200581,2014-03-21
MERCEDES-BENZ,S 550 4MATIC LWB,4.7,8,Z,AS7,Quilligan,Gilli,Anjala,Finland,Kauhava,Finland,979.421785726146,2014-10-07
FORD,FUSION,1.5,4,X,AS6,Bertouloume,Mei,Pyhäranta,Finland,Vihti,Finland,715.025765356593,2014-06-20
GMC,SAVANA 3500 PASSENGER,6,8,X,A6,Ridger,Penn,Äänekoski,Finland,Kemijärvi,Finland,645.880057994777,2014-10-01
CHEVROLET,COLORADO 4WD,3.6,,X,A6,Moreno,Bethina,Kuortane,Finland,Pälkäne,Finland,244.68950144778,2014-02-21
KIA,RIO,1.6,4,X,AS6,Janous,Augustine,Pylkönmäki,Finland,Tyrnävä,Finland,504.413773909302,2014-11-08
LINCOLN,MKS AWD,3.7,6,X,AS6,Sheed,Brunhilde,Simo,Finland,Utsjoki,Finland,534.422014516302,2014-03-27
CADILLAC,CTS AWD,2,4,Z,AS8,Held,Arney,Sodankylä,Finland,Pyhäjärvi,Finland,158.137008227843,2014-04-04
MAZDA,MAZDA6 (SIL),2.5,4,X,M6,Swin,Fawne,Kannus,Finland,Ulvila,Finland,186.906436791389,2014-10-14
CHEVROLET,CRUZE LIMITED,1.8,4,X,M6,Pays,Cristina,Halsua,Finland,Enontekiö,Finland,163.714885675386,2014-05-26
CHRYSLER,200 FFV,3.6,6,X,A9,Tipens,Ekaterina,Karis,Finland,Haukivuori,Finland,87.4990809875626,2014-09-12
MERCEDES-BENZ,AMG GT S,4,8,Z,AM7,Davidi,Frannie,Hämeenlinna,Finland,Simo,Finland,927.193682313192,2014-10-17
SUBARU,OUTBACK AWD,2.5,4,X,M6,Waszczyk,Camile,Kuhmo,Finland,Soini,Finland,976.549965518942,2014-03-20
VOLVO,V60 T6 AWD,2,,Z,AS8,Lude,Mark,Viljakkala,Finland,Larsmo,Finland,709.774887229113,2014-12-13
SUBARU,OUTBACK AWD,2.5,4,X,M6,Ridger,Penn,Asikkala,Finland,Ilmajoki,Finland,181.58835047614,2014-03-07
AUDI,A8L QUATTRO,4,8,Z,AS8,Lawleff,Caresa,Varpaisjärvi,Finland,Mellunkylä,Finland,702.396150202393,2014-03-13
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,2.1,4,D,AS7,Gribble,Shellie,Joroinen,Finland,Kajaani,Finland,24.0392996480239,2014-12-04
DODGE,CHARGER AWD FFV,3.6,6,X,A8,Carbry,Brice,Pyhäjärvi,Finland,Alahärmä,Finland,856.893820112202,2014-10-29
MITSUBISHI,LANCER SPORTBACK,2,4,X,AV6,Esselen,Gertie,Nurmijärvi,Finland,Hollola,Finland,200.245745846651,2014-09-08
GMC,TERRAIN,3.6,6,X,A6,Shimman,Demetre,Muurla,Finland,Rautavaara,Finland,311.304034151096,2014-05-17
FIAT,500 HATCHBACK,1.4,4,X,A6,Lound,Marne,Jämsä,Finland,Sysmä,Finland,94.3717029705198,2014-09-01
VOLVO,S60 T5,2,4,X,AS8,Charley,Donielle,Kannus,Finland,Salla,Finland,885.319670921458,2014-02-16
FORD,FUSION AWD,2,4,X,AS6,Douberday,Munmro,Nurmijärvi,Finland,Lappajärvi,Finland,114.620129402475,2014-02-14
CADILLAC,ESCALADE 4WD,6.2,8,,A8,Marshman,Magdalen,Ristijärvi,Finland,Vehmaa,Finland,837.511270407081,2014-04-18
CHEVROLET,COLORADO 4WD,2.5,,X,A6,Braiden,Yard,Kauhava,Finland,Harjavalta,Finland,719.148942021889,2014-06-22
LEXUS,GS 350 AWD,3.5,6,Z,AS6,Ordish,Fiann,Mikkeli,Finland,Luhanka,Finland,94.1251449716383,2014-02-20
FIAT,500L,1.4,4,X,A6,Pilling,Alasdair,Eno,Finland,Vieremä,Finland,633.554511013791,2014-10-04
MERCEDES-BENZ,AMG CLS 63 S 4MATIC,5.5,8,Z,AS7,Kimble,Brok,Karijoki,Finland,Alavus,Finland,394.669795745916,2014-08-03
MASERATI,QUATTROPORTE S,3,6,Z,AS8,Hounsom,Richardo,Kyrö,Finland,Kannus,Finland,675.281322294623,2014-09-23
PORSCHE,911 CARRERA 4S CABRIOLET,3.8,6,Z,M7,Saddleton,Lyn,Köyliö,Finland,Luopioinen,Finland,603.629158819896,2014-07-09
CHEVROLET,SONIC RS,1.4,,X,AS6,Gilders,Abram,Lestijärvi,Finland,Forssa,Finland,143.201931982041,2014-10-25
GMC,CANYON 4WD,2.8,,D,A6,Rediers,Haskel,Kuortane,Finland,Masku,Finland,655.939000117034,2014-12-02
DODGE,DART GT,2.4,4,X,M6,Brocklebank,Gabrila,Kärkölä,Finland,Liperi,Finland,364.05256203048,2014-08-19
MINI,JOHN COOPER WORKS,2,4,Z,AS6,Thody,Ronda,Kerava,Finland,Karijoki,Finland,336.23501706013,2014-07-06
PORSCHE,MACAN TURBO,3.6,,Z,A7,Espino,Henri,Pöytyä,Finland,Alavus,Finland,702.023496335762,2014-08-12
MERCEDES-BENZ,S 550 4MATIC COUPE,4.7,8,Z,AS7,Dudbridge,Brittni,Seinäjoki,Finland,Orimattila,Finland,582.648758586874,2014-04-17
AUDI,A8 QUATTRO TDI (modified),3,6,D,AS8,Pinsent,Debbi,Pukkila,Finland,Suomussalmi,Finland,127.357570623346,2014-05-20
NISSAN,GT-R,3.8,6,Z,AM6,Dilrew,Amelita,Polvijärvi,Finland,Luopioinen,Finland,370.20741579752,2014-09-30
FORD,TRANSIT CONNECT WAGON LWB FFV,2.5,4,X,AS6,Tilne,Kiley,Karis,Finland,Pihtipudas,Finland,695.327189465637,2014-12-02
CHEVROLET,MALIBU LIMITED,2.5,4,X,AS6,Ozanne,Inga,Luumäki,Finland,Juva,Finland,253.685565970816,2014-04-02
DODGE,DART FFV,2,4,E,A6,Sea,Roth,Hirvensalmi,Finland,Alastaro,Finland,83.8884860181111,2014-12-19
RAM,1500 (MDS),5.7,8,X,A6,Walduck,Frants,Haukivuori,Finland,Sammatti,Finland,689.268111746724,2014-12-05
LINCOLN,MKS AWD,3.5,6,X,AS6,Frid,Lorrie,Vahto,Finland,Mietoinen,Finland,745.666921125725,2014-09-13
TOYOTA,YARIS,1.5,4,X,AS6,Ridger,Penn,Karstula,Finland,Ähtäri,Finland,270.37255853195,2014-03-16
CHRYSLER,200 AWD FFV,3.6,6,E,A9,Paskin,Demott,Janakkala,Finland,Oulu,Finland,176.568648000696,2014-01-30
CHEVROLET,CRUZE,1.4,4,X,M6,Nesbitt,Bale,Leppävirta,Finland,Sysmä,Finland,92.1506244616772,2014-12-15
FORD,FOCUS FFV,2,4,X,M5,Benet,Saidee,Broby,Finland,Kerimäki,Finland,692.740718353257,2014-06-06
PORSCHE,911 TARGA 4,3.4,6,Z,M7,Urry,Kamila,Kiikoinen,Finland,Vaala,Finland,670.922831392321,2014-01-18
MITSUBISHI,MIRAGE,1.2,,X,AV,Croneen,Scott,Virojoki,Finland,Vesanto,Finland,278.971104440387,2014-06-23
VOLVO,S80 T5,2,4,X,AS8,Algie,Trenton,Merikarvia,Finland,Maaninka,Finland,83.7380123006248,2014-05-04
MINI,COOPER S PACEMAN ALL4,1.6,4,Z,AS6,Wooff,Pearce,Kiiminki,Finland,Reisjärvi,Finland,360.819236290986,2014-06-06
BMW,X3 xDRIVE35i,3,6,Z,AS8,MacKnockiter,Christine,Pertunmaa,Finland,Kangaslampi,Finland,482.534260351105,2014-01-22
GMC,ACADIA,3.6,6,X,A6,Yarrall,Louise,Sonkajärvi,Finland,Sotkamo,Finland,413.784327867901,2014-08-29
MERCEDES-BENZ,S 550 4MATIC COUPE,4.7,8,Z,AS7,Edes,Amalita,Veteli,Finland,Kälviä,Finland,549.559892856987,2014-03-13
TOYOTA,VENZA,3.5,6,,AS6,Tesauro,Giuseppe,Somero,Finland,Hailuoto,Finland,25.7398137340132,2014-12-14
JAGUAR,F-TYPE PROJECT 7 CONVERTIBLE,5,8,,AS8,Getch,Wendell,Espoo,Finland,Kuivaniemi,Finland,144.620825134243,2014-07-19
BMW,320i,2,4,Z,M6,Vodden,Nerissa,Järvenpää,Finland,Alastaro,Finland,157.204622751124,2014-11-27
GMC,SIERRA,5.3,8,X,A6,Driutti,Raquela,Viitasaari,Finland,Muurla,Finland,977.815778244842,2014-02-21
FORD,FOCUS FFV,2,4,E,M5,Seely,Javier,Sauvo,Finland,Ullava,Finland,970.281237967107,2014-04-07
AUDI,A4 QUATTRO,2,,Z,M6,MacDonell,Heriberto,Virtasalmi,Finland,Kuhmalahti,Finland,808.423020211411,2014-12-25
FORD,EXPLORER,2.3,4,X,AS6,Swaddle,Gualterio,Vampula,Finland,Säynätsalo,Finland,921.668791965217,2014-02-16
TOYOTA,TACOMA 4WD,3.5,6,,AS6,Wellstood,Shawnee,Valkeakoski,Finland,Kallio,Finland,700.416777317283,2014-03-17
HONDA,HR-V,1.8,4,X,M6,Hawkwood,Meredith,Kokemäki,Finland,Yli-Ii,Finland,910.079262608967,2014-09-08
FORD,F-150,2.7,6,X,AS6,Strelitz,Grace,Valkeakoski,Finland,Malax,Finland,539.316141708756,2014-11-13
FORD,F-150 FFV (Payload Pkg),5,8,X,AS6,Korbmaker,Scottie,Anjala,Finland,Särkisalo,Finland,73.4435667448281,2014-08-08
HYUNDAI,GENESIS COUPE,3.8,6,Z,M6,Winterbourne,Sile,Sauvo,Finland,Hämeenkoski,Finland,792.617093116586,2014-05-28
TOYOTA,4RUNNER 4WD (Part-Time 4WD),4,6,,AS5,Moakes,Malvina,Varpaisjärvi,Finland,Rymättylä,Finland,906.566805236487,2014-02-15
CHEVROLET,SILVERADO eASSIST 4WD,5.3,8,X,A8,Warboy,Ilka,Vuolijoki,Finland,Jämsänkoski,Finland,379.672867119684,2014-09-04
VOLKSWAGEN,JETTA,1.8,4,X,AS6,Hallford,Sioux,Jurva,Finland,Karijoki,Finland,314.736650353368,2015-01-03
HYUNDAI,TUCSON AWD,2,4,,AS6,Eddisforth,Jaquith,Sauvo,Finland,Pielavesi,Finland,818.585827107111,2014-08-01
KIA,SORENTO AWD,2.4,4,X,AS6,Longlands,Stormy,Kurikka,Finland,Mellunkylä,Finland,323.764701024992,2014-07-29
PORSCHE,MACAN S,3,6,Z,A7,Lynskey,Germayne,Laitila,Finland,Renko,Finland,61.393410971025,2014-11-10
LINCOLN,MKZ AWD,3.7,6,X,AS6,Cornfoot,Pail,Elimäki,Finland,Vammala,Finland,771.289544307876,2014-10-23
FORD,EXPLORER FFV AWD,3.5,6,E,AS6,Netherclift,Nan,Jalasjärvi,Finland,Hämeenkyrö,Finland,909.818704525019,2014-12-04
CHEVROLET,TAHOE FFV,5.3,8,E,A6,Pashbee,Adelaida,Ristiina,Finland,Pyhäranta,Finland,487.772967009541,2014-03-16
PORSCHE,PANAMERA TURBO,4.8,8,Z,AM7,Robertelli,Everard,Petäjävesi,Finland,Enonkoski,Finland,455.575456838279,2014-04-03
JEEP,COMPASS,2,4,X,AV,Sidebotham,Druci,Sammatti,Finland,Noormarkku,Finland,120.581179757735,2014-04-15
LINCOLN,MKZ HYBRID,2,4,X,AV,Rusted,Rafa,Kokemäki,Finland,Varkaus,Finland,789.803769993394,2014-11-15
BMW,428i COUPE,2,4,,AS8,Tutin,Rossy,Tammela,Finland,Jämijärvi,Finland,667.807801347799,2014-11-10
BMW,X3 xDRIVE35i,3,6,Z,AS8,Checci,Sheilakathryn,Haapavesi,Finland,Virolahti,Finland,7.76484662117483,2014-05-30
BMW,M5,4.4,8,Z,M6,Aaron,Louise,Tohmajärvi,Finland,Kaavi,Finland,483.165328031504,2015-01-05
MERCEDES-BENZ,AMG G 63,5.5,8,Z,AS7,Dring,Hersh,Jämsä,Finland,Kempele,Finland,340.155181897,2014-08-21
MASERATI,QUATTROPORTE GTS,3.8,8,Z,AS8,Stothart,Berri,Piippola,Finland,Suodenniemi,Finland,402.510065646602,2014-09-04
SUBARU,BRZ,2,4,Z,AS6,Heineke,Kelcie,Halsua,Finland,Lestijärvi,Finland,904.439464289641,2014-04-09
CHEVROLET,TRAX 4WD,1.4,4,X,AS6,Dignon,Margaret,Kinnula,Finland,Mäntyharju,Finland,806.260375938436,2014-04-14
VOLVO,XC60 T5 AWD,2.5,5,X,AS6,Wilson,Dukey,Pohja,Finland,Lohtaja,Finland,371.960270387913,2014-08-30
BMW,M235i CABRIOLET,3,6,Z,AS8,Dilrew,Amelita,Viitasaari,Finland,Luopioinen,Finland,772.55583850225,2014-11-08
FORD,FOCUS,1,3,X,AS6,Rubery,Herve,Veteli,Finland,Uusikaupunki,Finland,351.590695890341,2014-10-09
HYUNDAI,VELOSTER,1.6,4,X,AM6,Ordish,Fiann,Uurainen,Finland,Parkano,Finland,986.108885639737,2014-11-27
BMW,320i xDRIVE,2,4,Z,AS8,Brockbank,Doralin,Toijala,Finland,Kronoby,Finland,105.917329801439,2014-03-16
KIA,K900,3.8,6,X,AS8,Dod,Tybie,Kemijärvi,Finland,Pukkila,Finland,88.4928473986761,2014-06-15
JAGUAR,F-TYPE CONVERTIBLE,3,6,Z,M6,Cottier,Drona,Kitee,Finland,Porvoo,Finland,499.36209296526,2014-11-18
HYUNDAI,VELOSTER TURBO,1.6,4,X,M6,Hayesman,Loralie,Muurame,Finland,Laitila,Finland,911.052978289391,2014-09-06
